Loaded /home/judson/Neural-Networks-in-GNC/inverted_pendulum/training/controller_base.pth as base controller
average_normalized/constant/controllers/controller_387.pth saved with loss: 2.629138946533203
average_normalized/constant/controllers/controller_388.pth saved with loss: 2.628857374191284
average_normalized/constant/controllers/controller_389.pth saved with loss: 2.628579616546631
average_normalized/constant/controllers/controller_390.pth saved with loss: 2.628307580947876
average_normalized/constant/controllers/controller_391.pth saved with loss: 2.6280391216278076
average_normalized/constant/controllers/controller_392.pth saved with loss: 2.6277737617492676
average_normalized/constant/controllers/controller_393.pth saved with loss: 2.627511501312256
average_normalized/constant/controllers/controller_394.pth saved with loss: 2.627250909805298
average_normalized/constant/controllers/controller_395.pth saved with loss: 2.6269917488098145
average_normalized/constant/controllers/controller_396.pth saved with loss: 2.6267354488372803
average_normalized/constant/controllers/controller_397.pth saved with loss: 2.6264805793762207
average_normalized/constant/controllers/controller_398.pth saved with loss: 2.626227617263794
average_normalized/constant/controllers/controller_399.pth saved with loss: 2.625977039337158
average_normalized/constant/controllers/controller_400.pth saved with loss: 2.6257283687591553
average_normalized/constant/controllers/controller_401.pth saved with loss: 2.6254825592041016
average_normalized/constant/controllers/controller_402.pth saved with loss: 2.625239610671997
average_normalized/constant/controllers/controller_403.pth saved with loss: 2.6249990463256836
average_normalized/constant/controllers/controller_404.pth saved with loss: 2.6247599124908447
average_normalized/constant/controllers/controller_405.pth saved with loss: 2.6245224475860596
average_normalized/constant/controllers/controller_406.pth saved with loss: 2.624286651611328
average_normalized/constant/controllers/controller_407.pth saved with loss: 2.6240525245666504
average_normalized/constant/controllers/controller_408.pth saved with loss: 2.6238203048706055
average_normalized/constant/controllers/controller_409.pth saved with loss: 2.623589515686035
average_normalized/constant/controllers/controller_410.pth saved with loss: 2.6233601570129395
average_normalized/constant/controllers/controller_411.pth saved with loss: 2.6231319904327393
average_normalized/constant/controllers/controller_412.pth saved with loss: 2.6229054927825928
average_normalized/constant/controllers/controller_413.pth saved with loss: 2.6226797103881836
average_normalized/constant/controllers/controller_414.pth saved with loss: 2.622455596923828
average_normalized/constant/controllers/controller_415.pth saved with loss: 2.622232675552368
average_normalized/constant/controllers/controller_416.pth saved with loss: 2.6220109462738037
average_normalized/constant/controllers/controller_417.pth saved with loss: 2.6217901706695557
average_normalized/constant/controllers/controller_418.pth saved with loss: 2.621570587158203
average_normalized/constant/controllers/controller_419.pth saved with loss: 2.621352195739746
average_normalized/constant/controllers/controller_420.pth saved with loss: 2.6211349964141846
average_normalized/constant/controllers/controller_421.pth saved with loss: 2.6209185123443604
average_normalized/constant/controllers/controller_422.pth saved with loss: 2.6207027435302734
average_normalized/constant/controllers/controller_423.pth saved with loss: 2.620488166809082
average_normalized/constant/controllers/controller_424.pth saved with loss: 2.620274305343628
average_normalized/constant/controllers/controller_425.pth saved with loss: 2.620060682296753
average_normalized/constant/controllers/controller_426.pth saved with loss: 2.6198480129241943
average_normalized/constant/controllers/controller_427.pth saved with loss: 2.619636058807373
average_normalized/constant/controllers/controller_428.pth saved with loss: 2.61942458152771
average_normalized/constant/controllers/controller_429.pth saved with loss: 2.619213342666626
average_normalized/constant/controllers/controller_430.pth saved with loss: 2.6190028190612793
average_normalized/constant/controllers/controller_431.pth saved with loss: 2.618792772293091
average_normalized/constant/controllers/controller_432.pth saved with loss: 2.6185834407806396
average_normalized/constant/controllers/controller_433.pth saved with loss: 2.618375062942505
average_normalized/constant/controllers/controller_434.pth saved with loss: 2.6181671619415283
average_normalized/constant/controllers/controller_435.pth saved with loss: 2.617959976196289
average_normalized/constant/controllers/controller_436.pth saved with loss: 2.617753505706787
average_normalized/constant/controllers/controller_437.pth saved with loss: 2.6175482273101807
average_normalized/constant/controllers/controller_438.pth saved with loss: 2.6173431873321533
average_normalized/constant/controllers/controller_439.pth saved with loss: 2.6171398162841797
average_normalized/constant/controllers/controller_440.pth saved with loss: 2.616936683654785
average_normalized/constant/controllers/controller_441.pth saved with loss: 2.616734504699707
average_normalized/constant/controllers/controller_442.pth saved with loss: 2.6165332794189453
average_normalized/constant/controllers/controller_443.pth saved with loss: 2.616333246231079
average_normalized/constant/controllers/controller_444.pth saved with loss: 2.6161346435546875
average_normalized/constant/controllers/controller_445.pth saved with loss: 2.6159372329711914
average_normalized/constant/controllers/controller_446.pth saved with loss: 2.615741014480591
average_normalized/constant/controllers/controller_447.pth saved with loss: 2.6155457496643066
average_normalized/constant/controllers/controller_448.pth saved with loss: 2.615351676940918
average_normalized/constant/controllers/controller_449.pth saved with loss: 2.6151585578918457
average_normalized/constant/controllers/controller_450.pth saved with loss: 2.61496639251709
average_normalized/constant/controllers/controller_451.pth saved with loss: 2.6147756576538086
average_normalized/constant/controllers/controller_452.pth saved with loss: 2.614586353302002
average_normalized/constant/controllers/controller_453.pth saved with loss: 2.6143980026245117
average_normalized/constant/controllers/controller_454.pth saved with loss: 2.614210605621338
average_normalized/constant/controllers/controller_455.pth saved with loss: 2.614023208618164
average_normalized/constant/controllers/controller_456.pth saved with loss: 2.613837242126465
average_normalized/constant/controllers/controller_457.pth saved with loss: 2.613652229309082
average_normalized/constant/controllers/controller_458.pth saved with loss: 2.6134684085845947
average_normalized/constant/controllers/controller_459.pth saved with loss: 2.6132850646972656
average_normalized/constant/controllers/controller_460.pth saved with loss: 2.613102674484253
average_normalized/constant/controllers/controller_461.pth saved with loss: 2.6129212379455566
average_normalized/constant/controllers/controller_462.pth saved with loss: 2.6127400398254395
average_normalized/constant/controllers/controller_463.pth saved with loss: 2.6125595569610596
average_normalized/constant/controllers/controller_464.pth saved with loss: 2.6123805046081543
average_normalized/constant/controllers/controller_465.pth saved with loss: 2.612201690673828
average_normalized/constant/controllers/controller_466.pth saved with loss: 2.6120243072509766
average_normalized/constant/controllers/controller_467.pth saved with loss: 2.611847400665283
average_normalized/constant/controllers/controller_468.pth saved with loss: 2.6116714477539062
average_normalized/constant/controllers/controller_469.pth saved with loss: 2.6114962100982666
average_normalized/constant/controllers/controller_470.pth saved with loss: 2.6113216876983643
average_normalized/constant/controllers/controller_471.pth saved with loss: 2.61114764213562
average_normalized/constant/controllers/controller_472.pth saved with loss: 2.6109750270843506
average_normalized/constant/controllers/controller_473.pth saved with loss: 2.610801935195923
average_normalized/constant/controllers/controller_474.pth saved with loss: 2.6106295585632324
average_normalized/constant/controllers/controller_475.pth saved with loss: 2.6104578971862793
average_normalized/constant/controllers/controller_476.pth saved with loss: 2.6102871894836426
